heat_num,grado,num_cga_met,TCM,Time_Vac_Vac,Power_ON,Tpo_Aux,Total_min_Demoras,tco_kwh,Potencia,O2,Grafito,Cal_Total,Cal_Total_Sid,Cal_Total_Dol,muestra_temp,muestra_ppmo2,c1_tco_tpo_con,c1_tco_kwh,c1_tco_mw_prom,c2_tco_tpo_con,c2_tco_kwh,c2_tco_mw_prom,c7_tco_tpo_con,c7_tco_kwh,c7_tco_mw_prom,cga_met_1,cga_met_2,cga_met_3,CH01,CH02,CH03,CH04,CH05,CH06,CH07,CH08,CH09,CH10,CH11,CH15,CH31,CH33,CH34,CH50,CH60,CH63,CH64,CH67,CH70,CH71,CH01_C1,CH02_C1,CH03_C1,CH04_C1,CH05_C1,CH06_C1,CH07_C1,CH08_C1,CH09_C1,CH10_C1,CH11_C1,CH15_C1,CH31_C1,CH33_C1,CH34_C1,CH50_C1,CH60_C1,CH63_C1,CH64_C1,CH67_C1,CH70_C1,CH71_C1,CH01_C2,CH02_C2,CH03_C2,CH04_C2,CH05_C2,CH06_C2,CH07_C2,CH08_C2,CH09_C2,CH10_C2,CH11_C2,CH15_C2,CH31_C2,CH33_C2,CH34_C2,CH50_C2,CH60_C2,CH63_C2,CH64_C2,CH67_C2,CH70_C2,CH71_C2,CaO,MgO,sio2,al2o3,mno,s,fe2o3,ib2,ib4,feo,IB3
463388,251036 DEA,2,183.0249939,50.58333206,38.20000076,6.88333321,4.49999797,51925,97.02999878,5096.25,3000,5639,2827,2813,1661,542,15.19999981,21804,86,16.39999962,25196,92,2.61666489,3772,86,73.626,109.399,0,6.1,0,48.301,0,0,13.775,6.947,65.163,0,17.059,0,0,10.001,0,5.92,5.124,4.635,0,0,0,0,0,6.1,0,10.11,0,0,13.775,6.947,0,0,17.059,0,0,0,0,0,0,4.635,0,0,0,0,0,0,0,38.191,0,0,0,0,30.163,0,0,0,0,10.001,0,5.92,5.124,0,0,0,0,0,0,36.3322,9.8058,18.9036,10.7026,8.555,0.1062,25.3818,2.26796,1.838912,22.866512,1.227182144
463416,251034-8 NbDEA,2,176.7140045,64.26332855,38.44999695,3.11666608,21.69666556,51535,95.87000275,5326.25,5566.25,5946,2960,2986,1577,508,14.78332996,21216,86,17.28333092,25784,90,2.33333611,3380,87,77.32,99.394,0,6.115,0,46.143,0,0,12.904,8.206,65.495,0,17.021,0,0,10.239,0,6.901,0,3.69,0,0,0,0,0,6.115,0,14.384,0,0,12.904,8.206,0,0,17.021,0,0,0,0,0,0,3.69,0,0,0,0,0,0,0,31.759,0,0,0,0,30.495,0,0,0,0,10.239,0,6.901,0,0,0,0,0,0,0,37.0756,8.614,17.9596,10.738,8.0712,0.1062,26.0898,2.435992,1.878678,23.504302,1.291940789
463417,251034-8 NbDEA,2,177.6849976,182.9866638,42.21666336,8.11999989,131.649995,55585,93.98000336,5301.25,6385,7519,3827,3692,1636,639,14.21667004,20216,85,18.71666908,26784,86,5.04999924,7432,88,77.879,99.806,0,6.104,0,50.569,0,0,10.306,9.308,65.911,0,16.45,0,0,7.199,0,7.709,0,4.129,0,0,0,0,0,6.104,0,16.582,0,0,10.306,9.308,0,0,16.45,0,0,0,0,0,0,4.129,0,0,0,0,0,0,0,33.987,0,0,0,0,30.911,0,0,0,0,7.199,0,7.709,0,0,0,0,0,0,0,37.9488,8.4724,16.3902,9.8294,7.2452,0.1416,31.6594,2.732054,2.08919,28.522016,1.447344734
463418,251034-8 NbDEA,2,177.5460053,50.52666473,38.01666641,6.0999999,5.41,51535,96.91000366,5220,2332.5,5986,2960,3026,1633,551,14.14999962,20508,87,17.53333092,26492,91,2.31666803,3380,88,79.45,98.096,0,8.125,0,48.328,0,0,9.325,9.867,65.88,0,16.426,0,0,9.671,0,5.78,0,4.144,0,0,0,0,0,8.125,0,16.563,0,0,9.325,9.867,0,0,16.426,0,0,0,0,0,0,4.144,0,0,0,0,0,0,0,31.765,0,0,0,0,30.88,0,0,0,0,9.671,0,5.78,0,0,0,0,0,0,0,33.8542,9.1214,16.3076,10.5846,8.1892,0.118,33.6182,2.44968,1.885758,30.286706,1.258885476
463441,25102-2A,2,184.927002,57.83333206,45.09999847,9.5233326,2.21,58125,91.30999756,4642.5,3552.5,9479,4533,4945,1643,883,21.11667061,28732,82,13.08333015,18276,84,6.83333206,9968,88,89.622,95.305,0,0,21.508,48.744,0,0,0,0,88.413,0,26.262,0,0,0,0,0,0,0,0,0,0,0,0,0,9.156,24.456,0,0,0,0,28.269,0,12.741,0,0,0,0,0,0,0,0,0,0,0,0,0,12.352,24.288,0,0,0,0,25.144,0,13.521,0,0,0,0,0,0,0,0,0,0,0,0,31.5532,8.083,16.284,7.2452,8.3662,0.1888,44.781,2.286486,1.987828,40.343256,1.341023069
463441,25102-2A,2,184.927002,57.83333206,45.09999847,9.5233326,2.21,58125,91.30999756,4642.5,3552.5,9479,4533,4945,1643,883,21.11667061,28732,82,13.08333015,18276,84,6.83333206,9968,88,89.622,95.305,0,0,21.508,48.744,0,0,0,0,88.413,0,26.262,0,0,0,0,0,0,0,0,0,0,0,0,0,9.156,24.456,0,0,0,0,28.269,0,12.741,0,0,0,0,0,0,0,0,0,0,0,0,0,12.352,24.288,0,0,0,0,25.144,0,13.521,0,0,0,0,0,0,0,0,0,0,0,0,64.19672,5.84218,35.53452,3.44796,0.38468,2.49393,1.0443,2.131788,2.120106,0.940814,1.646809541
463442,25102-2A,2,184.6089935,50.29999924,39.98333359,7.46333313,1.853333,53185,94.73000336,5346.25,4352.5,5892,2773,3119,1665,746,16.31666946,23092,85,16.11667061,23908,89,3.56666589,5036,85,79.524,105.085,0,7.482,0,47.147,0,0,12.809,9.567,66.103,0,19.111,0,0,10.877,0,6.638,4.875,0,0,0,0,0,0,7.482,0,15.555,0,0,12.809,9.567,0,0,19.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.592,0,0,0,0,31.103,0,0,0,0,10.877,0,6.638,4.875,0,0,0,0,0,0,36.1316,9.5934,18.3844,10.089,8.614,0.1298,28.7566,2.319054,1.894962,25.9069,1.268959801
463442,25102-2A,2,184.6089935,50.29999924,39.98333359,7.46333313,1.853333,53185,94.73000336,5346.25,4352.5,5892,2773,3119,1665,746,16.31666946,23092,85,16.11667061,23908,89,3.56666589,5036,85,79.524,105.085,0,7.482,0,47.147,0,0,12.809,9.567,66.103,0,19.111,0,0,10.877,0,6.638,4.875,0,0,0,0,0,0,7.482,0,15.555,0,0,12.809,9.567,0,0,19.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.592,0,0,0,0,31.103,0,0,0,0,10.877,0,6.638,4.875,0,0,0,0,0,0,62.86214,6.3779,31.83522,3.37244,0.33512,3.749686,0.8378,2.330028,2.320588,0.754728,1.785467708
463443,25102-2A,2,185.4850006,51.22000122,39.95000076,7.88999987,2.38,52895,94.38999939,5437.5,4907.5,6012,2920,3093,1699,789,16.68333054,23780,86,15.96667004,23228,87,3.28333306,4732,86,78.199,107.286,0,7.088,0,47.406,0,0,14.511,10.02,65.066,0,16.222,0,0,10.688,0,7.167,7.317,0,0,0,0,0,0,7.088,0,15.358,0,0,14.511,10.02,0,0,16.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.048,0,0,0,0,30.066,0,0,0,0,10.688,0,7.167,7.317,0,0,0,0,0,0,35.7068,10.0418,17.877,10.3486,7.9886,0.1062,29.5944,2.356932,1.912544,26.661628,1.265050167
463443,25102-2A,2,185.4850006,51.22000122,39.95000076,7.88999987,2.38,52895,94.38999939,5437.5,4907.5,6012,2920,3093,1699,789,16.68333054,23780,86,15.96667004,23228,87,3.28333306,4732,86,78.199,107.286,0,7.088,0,47.406,0,0,14.511,10.02,65.066,0,16.222,0,0,10.688,0,7.167,7.317,0,0,0,0,0,0,7.088,0,15.358,0,0,14.511,10.02,0,0,16.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.048,0,0,0,0,30.066,0,0,0,0,10.688,0,7.167,7.317,0,0,0,0,0,0,64.91652,5.77256,30.26464,3.2627,0.23246,4.403288,0.61242,2.5311,2.487912,0.551768,1.936226375
463444,25102-2A,2,183.1900024,50.95000076,40.60000229,7.73333311,1.61666599,55295,96.80000305,5373.75,2800,6066,2920,3146,1578,586,13.89999962,20116,87,17.70000076,26888,91,4.98333216,7140,86,84.863,98.327,0,7.068,0,47.593,0,0,12.181,9.721,65.125,0,16.906,0,0,6.139,0,5.265,8.702,4.49,0,0,0,0,0,7.068,0,16.658,0,0,12.181,9.721,0,0,16.906,0,0,0,0,0,2.839,4.49,0,0,0,0,0,0,0,30.935,0,0,0,0,30.125,0,0,0,0,6.139,0,5.265,5.863,0,0,0,0,0,0,66.87178,4.72236,28.28578,2.47918,0.22656,4.92886,0.64546,2.789638,2.745978,0.581504,2.17363455
463498,251015 VARDEA,2,180.173996,55.0166626,42.89999771,8.58333302,2.53333205,55475,91.87000275,4095,4617.5,6772,3093,3679,1647,866,21.56666946,29212,81,12.25,17788,87,5.04999924,7328,87,92.277,87.897,0,0,19.689,41.119,0,0,0,0,97.4,0,21.966,0,0,0,0,0,0,0,0,0,0,0,0,0,9.217,25.197,0,0,0,0,31.498,0,11.365,0,0,0,0,0,0,0,0,0,0,0,0,0,10.472,15.922,0,0,0,0,30.902,0,10.601,0,0,0,0,0,0,0,0,0,0,0,0,61.92404,8.07828,30.78502,3.7052,0.16756,4.01849,0.35636,2.37357,2.394928,0.321078,1.795408669
463499,251015 VARDEA,2,180.2389984,56.2266655,39.83333206,6.49333286,8.9,53635,95.91999817,5162.5,5760,12025,5973,6052,1646,368,20.56666946,29984,87,11.43332958,17016,89,3.81666589,5484,86,79.095,101.144,0,5.548,12.327,47.39,0,0,11.534,6.726,67.907,0,13.966,0,0,0,0,5.038,9.803,0,0,0,0,0,0,5.548,0,17.883,0,0,11.534,6.726,5.412,0,13.966,0,0,0,0,0,3.026,0,0,0,0,0,0,0,12.327,29.507,0,0,0,0,27.495,0,0,0,0,0,0,5.038,6.777,0,0,0,0,0,0,61.80486,8.97508,26.96536,4.08516,0.16638,5.087334,0.52038,2.70456,2.68981,0.468814,1.990461351
463500,251008 BCODEA,2,178.4920044,61.08333206,39.56666565,19.10666656,1.41,53545,96.37999725,5043.75,2883.75,5999,2973,3026,1633,744,18.39999962,26404,86,13.53332996,20600,91,3.63333297,5388,89,74.9,103.592,0,4.796,17.333,50.49,0,0,14.033,0,72.827,0,4.831,0,0,0,0,4.487,9.695,0,0,0,0,0,0,4.796,3.329,18.901,0,0,14.033,0,10.833,0,4.831,0,0,0,0,0,3.177,0,0,0,0,0,0,0,14.004,31.589,0,0,0,0,26.994,0,0,0,0,0,0,4.487,6.518,0,0,0,0,0,0,64.15778,7.9355,26.59838,4.5961,0.885,4.189236,1.17764,2.846278,2.727098,1.060938,2.056702981
463501,251008 BCODEA,2,178.1959992,48.98666763,37.91666794,7.56999969,2.5,51615,97.30999756,5061.25,4440,5986,2960,3026,1638,915,13.85000038,19864,86,17.64999962,27140,92,2.400002,3456,86,80.093,98.103,0,7.09,21.196,43.997,0,0,12.052,0,71.755,0,4.717,0,0,0,0,4.846,9.036,3.507,0,0,0,0,0,7.09,6.028,18.691,0,0,12.052,0,10.004,0,4.717,0,0,0,0,0,3.004,3.507,0,0,0,0,0,0,15.168,25.306,0,0,0,0,26.751,0,0,0,0,0,0,4.846,6.032,0,0,0,0,0,0,64.73244,8.29658,28.21852,4.53946,0.23954,4.24682,0.6077,2.70692,2.630692,0.54752,1.976081553
463509,251018 DEA,2,178.701004,57.69999695,36.3833313,7.19999981,13.11666409,50355,99.19999695,5072.5,1996.25,6012,2973,3039,1603,748,13.61666965,20484,90,17.26667023,26520,92,1.48333204,2196,89,78.501,100.2,0,6.719,32.013,40.113,0,5.227,0,0,74.542,0,0,0,0,0,0,12.429,4.005,3.653,0,0,0,0,0,6.719,8.069,20.781,0,5.227,0,0,12.819,0,0,0,0,0,0,6.233,0,3.653,0,0,0,0,0,0,23.944,19.332,0,0,0,0,26.723,0,0,0,0,0,0,6.196,4.005,0,0,0,0,0,0,34.8454,9.3456,17.582,7.6346,8.8028,0.1298,37.5004,2.338642,2.06795,33.784108,1.381843706
463510,251018 DEA,2,181.779007,55.83332443,37.84999466,6.78333282,10.19999774,50725,96,5346.25,4292.5,6026,2973,3053,1657,893,14.85000038,20808,84,17.21666908,26196,91,1.73333395,2568,89,79.042,102.737,0,7.124,34.194,42.534,0,4.54,0,0,78.457,0,0,0,0,0,0,11.548,0,3.382,0,0,0,0,0,7.124,7.722,24,0,4.54,0,0,11.824,0,0,0,0,0,0,5.45,0,3.382,0,0,0,0,0,0,26.472,18.534,0,0,0,0,31.633,0,0,0,0,0,0,6.098,0,0,0,0,0,0,0,34.928,8.7438,17.759,6.9384,8.7438,0.2124,39.2586,2.320824,2.086594,35.36814,1.414237936
463511,251018 DEA,2,181.8600006,49.91666794,37.68333435,6.63333273,4.59999913,51435,97.52999878,5243.75,4777.5,6039,2987,3053,1643,763,14.38333035,20800,87,17.10000038,26208,92,2.21666694,3276,89,80.887,100.973,0,7.53,35.381,35.498,0,9.348,0,0,79.644,0,0,0,0,0,0,10.362,0,4.097,0,0,0,0,0,7.53,9.197,15.347,0,9.348,0,0,14.495,0,0,0,0,0,0,5.873,0,4.097,0,0,0,0,0,0,26.184,20.151,0,0,0,0,30.149,0,0,0,0,0,0,4.489,0,0,0,0,0,0,0,33.394,8.9916,17.5938,7.1744,8.7202,0.118,39.0698,2.239758,2.019334,35.197984,1.348261077
463558,251015 VARDEA,2,177.3439941,47.98332977,39.34999847,6.73333263,0.899999,52745,95.69999695,5310,6410,5999,2973,3026,1599,695,13.96667004,19996,86,18.10000038,27008,90,3.23333406,4592,85,78.36,98.984,0,5.947,10.327,45.355,0,0,10.529,7.492,64.556,0,13.251,0,0,10.809,0,5.124,0,3.954,0,0,0,0,0,5.947,0,22.187,0,0,10.529,7.492,0,0,13.251,0,0,0,0,0,0,3.954,0,0,0,0,0,0,10.327,23.168,0,0,0,0,29.556,0,0,0,0,10.809,0,5.124,0,0,0,0,0,0,0,35.8484,8.2246,18.4198,9.912,8.5078,0.1062,29.9248,2.296516,1.835608,26.959224,1.265306122
463559,251015 VARDEA,2,177.6959992,53.71666336,39.66666412,11.48333263,1.56666598,54425,97.75,5181.25,3045,5639,2840,2799,1603,15,NULL,NULL,NULL,17.38332939,27124,94,4.24999809,6272,89,69.418,108.278,0,2.261,12.199,40.785,0,0,11.379,10.902,67.349,0,15.143,0,0,8.807,0,5.011,0,3.86,0,0,0,0,0,2.261,0,10.873,0,0,11.379,10.902,0,0,15.143,0,0,0,0,0,0,3.86,0,0,0,0,0,0,12.199,29.912,0,0,0,0,32.349,0,0,0,0,8.807,0,5.011,0,0,0,0,0,0,0,37.052,8.7438,18.7502,12.2012,9.4164,0.1062,21.948,2.331798,1.745928,19.773024,1.197102554
463560,251015 VARDEA,2,180.3350067,51.13332748,40.3833313,6.38333273,3.36666504,55435,97.59999847,5350,5118.75,5879,2827,3053,1586,688,13.58333015,19852,88,17.71666908,27148,92,5.04999924,7280,86,76.636,103.699,0,6.314,10,26.268,0,0,12.365,11.154,76.104,0,17.555,0,0,12.82,0,4.722,0,3.033,0,0,0,0,0,6.314,0,11.215,0,0,12.365,11.154,0,0,17.555,0,0,0,0,0,0,3.033,0,0,0,0,0,0,10,15.053,0,0,0,0,41.104,0,0,0,0,12.82,0,4.722,0,0,0,0,0,0,0,37.052,7.7644,17.759,10.4548,8.555,0.1062,22.6088,2.461952,1.87443,20.368334,1.313258051
463603,25102-2A,2,181.3190002,47.13332748,37.68333054,7.849998,0.59999899,50995,96.81999969,5221.25,3812.5,5906,2880,3026,1608,533,15.83333015,22516,85,15.86666965,24484,93,1.96666801,2840,87,78.825,102.494,0,4.219,36.087,37.628,0,37.471,14.086,0,39.334,0,0,0,0,0,0,10.679,0,1.815,0,0,0,0,0,4.219,10.625,16.263,0,7.009,14.086,0,4.334,0,0,0,0,0,0,5.474,0,1.815,0,0,0,0,0,0,25.462,21.365,0,30.462,0,0,0,0,0,0,0,0,0,5.205,0,0,0,0,0,0,0,63.58902,5.85988,28.35776,2.85442,0.16166,4.757524,0.708,2.646032,2.625618,0.63779,2.037314279
463627,25102-2A,2,180.423996,51.79999924,37.41666794,8.11333275,5.27,51905,99.16999817,5113.75,4326.25,5893,3067,2826,1652,776,14.60000038,21604,89,16.23332977,25400,94,2.56666803,3748,88,79.038,101.386,0,5.856,11.018,37.358,0,0,11.15,9.251,66.899,0,15.845,0,0,12.848,0,5.37,0,4.829,0,0,0,0,0,5.856,0,11.769,0,0,11.15,9.251,5.338,0,15.845,0,0,0,0,0,0,4.829,0,0,0,0,0,0,11.018,25.589,0,0,0,0,26.561,0,0,0,0,12.848,0,5.37,0,0,0,0,0,0,0,62.95654,5.60264,31.34552,2.07562,0.43424,4.209532,1.07616,2.37003,2.420652,0.969488,1.883734068
463628,25102-2A,2,180.2610016,46.91333008,37.11666489,7.52333307,1.27333201,50145,96.90000153,4907.5,2746.25,5613,2800,2813,1624,632,14.75,21280,87,16.91666985,25720,91,1.39999998,1996,86,79.399,100.862,0,4.608,16.389,32.428,0,0,9.832,7.001,72.207,0,15.565,0,0,13.074,0,4.924,0,4.233,0,0,0,0,0,4.608,0,16.889,0,0,9.832,7.001,6.271,0,15.565,0,0,0,0,0,0,4.233,0,0,0,0,0,0,16.389,15.539,0,0,0,0,30.936,0,0,0,0,13.074,0,4.924,0,0,0,0,0,0,0,62.3512,5.92596,31.54022,1.86204,0.49088,4.2244,1.18118,2.332742,2.412038,1.064124,1.866676087
463629,25102-2A,2,180.2389984,48.23666763,38.71666718,7.24333286,1.27666602,52235,96.37000275,5140,3036.25,5866,3067,2799,1600,621,15.23332977,21800,86,16.63332939,25204,91,2.81666803,4080,87,76.165,104.074,0,4.004,16.052,10.456,0,0,10.092,6.942,70.879,0,16.043,0,0,30.055,0,12.784,0,2.932,0,0,0,0,0,4.004,0,0,0,0,10.092,6.942,5.836,0,16.043,0,0,15.316,0,0,0,2.932,0,0,0,0,0,0,16.052,10.456,0,0,0,0,30.043,0,0,0,0,14.739,0,12.784,0,0,0,0,0,0,0,60.56468,6.0888,31.17206,1.4278,0.32568,4.108642,0.46964,2.292622,2.412628,0.423148,1.857820248
463630,25102-2A,2,183.4360046,56.64666748,42.26666641,8.18999958,5.19,57325,96.04000092,5535,3917.5,5866,3067,2799,1607,617,13.11666965,18976,87,18.70000076,28024,90,6.46666479,9176,85,76.888,106.548,0,5.232,16.825,12.703,0,0,10.145,7.108,70.254,0,17.021,0,0,27.863,0,12.914,0,3.371,0,0,0,0,0,5.232,0,0,0,0,10.145,7.108,6.209,0,17.021,0,0,12.802,0,0,0,3.371,0,0,0,0,0,0,16.825,12.703,0,0,0,0,29.045,0,0,0,0,15.061,0,12.914,0,0,0,0,0,0,0,61.32932,6.17612,31.87652,1.416,0.35164,4.2421,0.40474,2.27032,2.392568,0.36462,1.84213511
463663,251036 DEA,2,183.2160034,46.66666794,37.66666794,7.39999914,0.599999,53005,100.5099869,5141.25,3560,5999,2987,3013,1590,401,15.83333015,23784,90,14.61666965,23220,95,3.18333507,4852,91,77.674,105.542,0,4.155,0,19.66,0,0,12.186,8.015,70.806,0,18.511,0,0,25.176,0,12.651,8.041,4.015,0,0,0,0,0,4.155,0,6.165,0,0,12.186,8.015,5.631,0,18.511,0,0,0,0,0,3.996,4.015,0,0,0,0,0,0,0,13.495,0,0,0,0,30.175,0,0,0,0,25.176,0,12.651,4.045,0,0,0,0,0,0,33.4412,9.1922,17.3932,8.7202,7.6818,0.0944,35.7422,2.268786,1.926468,32.200194,1.28061455
463664,251036 DEA,2,183.1759949,56.24999619,38.44999695,12.72999954,4.07,52225,97.12999725,5043.75,4438.75,2706,1427,1280,1628,613,15.58333015,22812,88,15.98332977,24196,91,2.81666899,4068,87,80.245,102.931,0,5.336,0,20.113,0,0,13.937,9.087,69.48,0,16.741,0,0,24.009,0,13.017,6.974,4.482,0,0,0,0,0,5.336,0,7.934,0,0,13.937,9.087,5.436,0,16.741,0,0,0,0,0,2.292,4.482,0,0,0,0,0,0,0,12.179,0,0,0,0,29.044,0,0,0,0,24.009,0,13.017,4.682,0,0,0,0,0,0,31.9898,8.8972,18.4434,9.3102,8.2718,0.0826,34.8808,2.04671,1.738376,31.424108,1.152636054
463665,251036 DEA,2,183.0189972,49.18333054,38.74999619,7.77333307,1.66,52755,97.05000305,5337.5,4452.5,5999,2987,3013,1643,515,15.44999981,22412,87,16.08333015,24588,92,3.23333406,4600,85,77.362,105.657,0,2.961,0,23.983,0,0,12.835,9.014,70.817,0,16.985,0,0,22.915,0,12.176,6.892,4.441,0,0,0,0,0,2.961,0,8.08,0,0,12.835,9.014,5.672,0,16.985,0,0,0,0,0,2.374,4.441,0,0,0,0,0,0,0,15.903,0,0,0,0,30.145,0,0,0,0,22.915,0,12.176,4.518,0,0,0,0,0,0,32.2376,9.6524,19.6352,10.1362,8.8736,0.0708,28.9218,1.937324,1.660378,26.055698,1.082837891
463670,25102-2A,2,185.6730042,51.59999847,44.1333313,6.46666574,0,59165,94.73000336,5981.25,5975,6852,2853,3999,1560,584,19.68333054,26496,81,13.11666965,20504,94,7.33333588,11012,90,90.839,94.834,0,0,38.883,47.639,0,0,0,0,78.475,0,20.676,0,0,0,0,0,0,0,0,0,0,0,0,0,20.909,16.925,0,0,0,0,17.329,0,20.676,0,0,0,0,0,0,0,0,0,0,0,0,0,17.974,30.714,0,0,0,0,26.146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1726,8.4016,16.2604,7.5874,7.0328,0.1062,48.0496,2.189608,1.90865,43.287946,1.26521524
463671,25102-2A,2,183.6329956,45.31666183,37.16666412,7.14999866,0,50675,97.57998657,5332.5,4080,5653,2853,2799,1596,596,14.76667023,21608,88,16.64999962,25392,92,1.75000203,2520,86,80.143,103.49,0,7.823,0,40.639,0,0,14.149,7.58,70.421,0,18.019,0,0,13.829,0,11.173,0,0,0,0,0,0,0,7.823,0,12.558,0,0,14.149,7.58,5.014,0,18.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.081,0,0,0,0,30.407,0,0,0,0,13.829,0,11.173,0,0,0,0,0,0,0,32.8748,8.4252,17.2634,9.1686,8.0948,0.0944,36.3322,2.247074,1.84375,32.731666,1.24375
463672,25102-2A,2,181.5099945,44.75,37.18333435,6.56666565,0,51205,98.55000305,5385,2386.25,5799,2720,3079,1553,315,13.10000038,19516,89,17.98332977,27484,92,2.08333397,3056,88,76.827,104.683,0,7.447,0,31.873,0,0,12.286,9.024,69.864,0,18.277,0,0,18.272,0,12.03,2.437,0,0,0,0,0,0,7.447,0,7.368,0,0,12.286,9.024,4.988,0,18.277,0,0,0,0,0,2.437,0,0,0,0,0,0,0,0,24.505,0,0,0,0,29.876,0,0,0,0,18.272,0,12.03,0,0,0,0,0,0,0,34.5032,8.5668,17.3342,9.1096,7.847,0.0944,33.3232,2.34879,1.921866,30.020852,1.304774654
463680,251036 DEA,2,181.1880035,54.3999939,38.41666412,5.83333302,9.14999671,52115,96.93000031,5691.25,6250,5813,3120,2693,1624,780,15.98332977,23168,87,15.64999962,23836,91,2.75000191,3960,86,82.581,98.607,0,6.297,0,20.186,0,0,19.027,9.819,73.381,0,16.672,0,0,17.135,0,9.056,6.111,3.504,0,0,0,0,0,6.297,0,5.404,0,0,19.027,9.819,4.452,0,16.672,0,0,0,0,0,2.406,3.504,0,0,0,0,0,0,0,14.782,0,0,0,0,33.929,0,0,0,0,17.135,0,9.056,3.705,0,0,0,0,0,0,61.37298,7.3986,29.95194,2.44614,0.28202,4.621352,1.75466,2.41782,2.504786,1.580728,1.894340035
463681,251036 DEA,2,181.345993,55.34999466,42.74999619,5.5,6.09999806,58385,96.88999939,5693.75,3442.5,5773,3093,2679,1570,631,14.46667004,21212,88,17.14999962,25788,90,7.01666594,10236,88,81.346,100,0,7.221,0,18.384,0,0,12.529,11.953,70.722,0,19.818,0,0,13.45,0,15.418,8.787,3.064,0,0,0,0,0,7.221,0,4.551,0,0,12.529,11.953,4.756,0,19.818,0,0,0,0,0,2.454,3.064,0,0,0,0,0,0,0,13.833,0,0,0,0,30.966,0,0,0,0,13.45,0,15.418,6.333,0,0,0,0,0,0,30.444,7.788,16.6498,7.6346,8.4724,0.0944,39.6716,2.15763,1.857674,35.740194,1.253644315
463682,251036 DEA,2,181.2149963,49.59666443,37.89999771,6.83666611,3.86,50965,96.16999817,5176.25,4687.5,5906,2973,2933,1641,697,15.19999981,21832,86,16.75,25168,90,1.950001,2816,87,85.072,96.143,0,6.036,0,21.182,0,0,13.768,8.203,71.492,0,16.029,0,0,22.458,0,12.476,6.642,2.929,0,0,0,0,0,6.036,0,14.314,0,0,13.768,8.203,6.314,0,16.029,0,0,0,0,0,2.479,2.929,0,0,0,0,0,0,0,6.868,0,0,0,0,30.178,0,0,0,0,22.458,0,12.476,4.163,0,0,0,0,0,0,31.5296,8.1656,16.4728,7.6818,8.7674,0.1062,35.9074,2.25852,1.939212,32.348992,1.305324866
463682,251036 DEA,2,181.2149963,49.59666443,37.89999771,6.83666611,3.86,50965,96.16999817,5176.25,4687.5,5906,2973,2933,1641,697,15.19999981,21832,86,16.75,25168,90,1.950001,2816,87,85.072,96.143,0,6.036,0,21.182,0,0,13.768,8.203,71.492,0,16.029,0,0,22.458,0,12.476,6.642,2.929,0,0,0,0,0,6.036,0,14.314,0,0,13.768,8.203,6.314,0,16.029,0,0,0,0,0,2.479,2.929,0,0,0,0,0,0,0,6.868,0,0,0,0,30.178,0,0,0,0,22.458,0,12.476,4.163,0,0,0,0,0,0,63.53828,5.83628,27.7772,2.92522,0.17464,4.62678,0.74104,2.699132,2.666328,0.667644,2.069487682
463683,251036 DEA,2,181.0639954,49.96666336,39.59999847,6.18333197,3.1833311,53145,95.87999725,5487.5,4463.75,5906,3000,2906,1592,464,14.80000019,20764,84,17.23332977,26240,91,3.46666694,4992,86,78.926,102.138,0,4.156,0,15.348,0,0,15.018,7.216,71.322,0,17.689,0,0,25.101,0,13.582,8.018,3.614,0,0,0,0,0,4.156,0,8.016,0,0,15.018,7.216,5.214,0,17.689,0,0,0,0,0,3.003,3.614,0,0,0,0,0,0,0,7.332,0,0,0,0,31.108,0,0,0,0,25.101,0,13.582,5.015,0,0,0,0,0,0,32.0488,9.1214,17.2044,8.4842,8.6376,0.0944,33.9368,2.198104,1.891186,30.573682,1.247588424
463705,251036 DEA,2,183.878006,114.6166611,39.78332901,7.24333191,66.59,51655,93.75998688,5707.5,5352.5,5906,2880,3026,1639,655,21.68333054,29988,83,11.21667004,17012,91,2.43333101,3504,86,82.133,101.745,0,7.734,0,18.888,0,0,11.292,8.842,72.23,0,12.019,0,0,30.851,0,13.113,6.613,2.296,0,0,0,0,0,7.734,0,0,0,0,11.292,8.842,6.554,0,12.019,0,0,18.396,0,0,0,2.296,0,0,0,0,0,0,0,18.888,0,0,0,0,30.676,0,0,0,0,12.455,0,13.113,6.613,0,0,0,0,0,0,33.7834,9.5344,20.2134,9.7822,8.1302,0.0944,30.2552,1.972134,1.704038,27.256938,1.126278521
